wstudent_id,question_id,score,max_score
S0583,Q4,9,10
S0583,Q5,6,10
S0583,Q6,1,10
S0583,Q7,3,10
S0583,Q8,3,10
S0583,Q9,2,10
S0583,Q10,9,10
S0584,Q1,4,10
S0584,Q2,3,10
S0584,Q3,4,10
S0584,Q4,2,10
S0584,Q5,4,10
S0584,Q6,5,10
S0584,Q7,2,10
S0584,Q8,6,10
S0584,Q9,2,10
S0584,Q10,2,10
S0585,Q1,4,10
S0585,Q2,2,10
S0585,Q3,2,10
S0585,Q4,7,10
S0585,Q5,2,10
S0585,Q6,3,10
S0585,Q7,5,10
S0585,Q8,6,10
S0585,Q9,7,10
S0585,Q10,5,10
S0586,Q1,3,10
S0586,Q2,5,10
S0586,Q3,3,10
S0586,Q4,0,10
S0586,Q5,0,10
S0586,Q6,1,10
S0586,Q7,3,10
S0586,Q8,6,10
S0586,Q9,2,10
S0586,Q10,5,10
S0587,Q1,4,10
S0587,Q2,1,10
S0587,Q3,7,10
S0587,Q4,4,10
S0587,Q5,4,10
S0587,Q6,2,10
S0587,Q7,3,10
S0587,Q8,0,10
S0587,Q9,8,10
S0587,Q10,5,10
S0588,Q1,7,10
S0588,Q2,7,10
S0588,Q3,9,10
S0588,Q4,4,10
S0588,Q5,6,10
S0588,Q6,6,10
S0588,Q7,1,10
S0588,Q8,3,10
S0588,Q9,1,10
S0588,Q10,4,10
S0589,Q1,4,10
S0589,Q2,2,10
S0589,Q3,3,10
S0589,Q4,4,10
S0589,Q5,4,10
S0589,Q6,3,10
S0589,Q7,2,10
S0589,Q8,4,10
S0589,Q9,5,10
S0589,Q10,2,10
S0590,Q1,2,10
S0590,Q2,7,10
S0590,Q3,3,10
S0590,Q4,7,10
S0590,Q5,4,10
S0590,Q6,6,10
S0590,Q7,2,10
S0590,Q8,2,10
S0590,Q9,2,10
S0590,Q10,1,10
S0591,Q1,3,10
S0591,Q2,2,10
S0591,Q3,3,10
S0591,Q4,4,10
S0591,Q5,1,10
S0591,Q6,1,10
S0591,Q7,5,10
S0591,Q8,7,10
S0591,Q9,6,10
S0591,Q10,7,10
S0592,Q1,4,10
S0592,Q2,4,10
S0592,Q3,7,10
S0592,Q4,7,10
S0592,Q5,6,10
S0592,Q6,1,10
S0592,Q7,8,10
S0592,Q8,3,10
S0592,Q9,7,10
S0592,Q10,6,10
S0593,Q1,2,10
S0593,Q2,6,10
S0593,Q3,1,10
S0593,Q4,2,10
S0593,Q5,7,10
S0593,Q6,5,10
S0593,Q7,6,10
S0593,Q8,0,10
S0593,Q9,2,10
S0593,Q10,3,10
S0594,Q1,6,10
S0594,Q2,3,10
S0594,Q3,4,10
S0594,Q4,7,10
S0594,Q5,5,10
S0594,Q6,7,10
S0594,Q7,3,10
S0594,Q8,3,10
S0594,Q9,2,10
S0594,Q10,0,10
S0595,Q1,2,10
S0595,Q2,5,10
S0595,Q3,4,10
S0595,Q4,9,10
S0595,Q5,3,10
S0595,Q6,4,10
S0595,Q7,7,10
S0595,Q8,8,10
S0595,Q9,1,10
S0595,Q10,4,10
S0596,Q1,7,10
S0596,Q2,4,10
S0596,Q3,1,10
S0596,Q4,6,10
S0596,Q5,8,10
S0596,Q6,7,10
S0596,Q7,1,10
S0596,Q8,7,10
S0596,Q9,4,10
S0596,Q10,5,10
S0597,Q1,8,10
S0597,Q2,8,10
S0597,Q3,5,10
S0597,Q4,8,10
S0597,Q5,2,10
S0597,Q6,2,10
S0597,Q7,4,10
S0597,Q8,2,10
S0597,Q9,2,10
S0597,Q10,5,10
S0598,Q1,6,10
S0598,Q2,3,10
S0598,Q3,3,10
S0598,Q4,7,10
S0598,Q5,4,10
S0598,Q6,3,10
S0598,Q7,5,10
S0598,Q8,8,10
S0598,Q9,8,10
S0598,Q10,1,10
S0599,Q1,2,10
S0599,Q2,3,10
S0599,Q3,3,10
S0599,Q4,8,10
S0599,Q5,2,10
S0599,Q6,2,10
S0599,Q7,2,10
S0599,Q8,6,10
S0599,Q9,3,10
S0599,Q10,3,10
S0600,Q1,2,10
S0600,Q2,5,10
S0600,Q3,4,10
S0600,Q4,3,10
S0600,Q5,5,10
S0600,Q6,3,10
S0600,Q7,4,10
S0600,Q8,5,10
S0600,Q9,7,10
S0600,Q10,1,10
S0601,Q1,7,10
S0601,Q2,2,10
S0601,Q3,6,10
S0601,Q4,2,10
S0601,Q5,6,10
S0601,Q6,3,10
S0601,Q7,3,10
S0601,Q8,6,10
S0601,Q9,5,10
S0601,Q10,7,10
S0602,Q1,2,10
S0602,Q2,6,10
S0602,Q3,4,10
S0602,Q4,2,10
S0602,Q5,1,10
S0602,Q6,2,10
S0602,Q7,6,10
S0602,Q8,4,10
S0602,Q9,4,10
S0602,Q10,5,10
S0603,Q1,1,10
S0603,Q2,3,10
S0603,Q3,1,10
S0603,Q4,6,10
S0603,Q5,1,10
S0603,Q6,3,10
S0603,Q7,3,10
S0603,Q8,7,10
S0603,Q9,4,10
S0603,Q10,1,10
S0604,Q1,8,10
S0604,Q2,2,10
S0604,Q3,2,10
S0604,Q4,5,10
S0604,Q5,7,10
S0604,Q6,3,10
S0604,Q7,7,10
S0604,Q8,3,10
S0604,Q9,5,10
S0604,Q10,2,10
S0605,Q1,1,10
S0605,Q2,2,10
S0605,Q3,8,10
S0605,Q4,1,10
S0605,Q5,8,10
S0605,Q6,1,10
S0605,Q7,8,10
S0605,Q8,2,10
S0605,Q9,4,10
S0605,Q10,2,10
S0606,Q1,2,10
S0606,Q2,5,10
S0606,Q3,9,10
S0606,Q4,7,10
S0606,Q5,2,10
S0606,Q6,4,10
S0606,Q7,5,10
S0606,Q8,4,10
S0606,Q9,2,10
S0606,Q10,4,10
S0607,Q1,2,10
S0607,Q2,6,10
S0607,Q3,4,10
S0607,Q4,4,10
S0607,Q5,3,10
S0607,Q6,3,10
S0607,Q7,8,10
S0607,Q8,6,10
S0607,Q9,6,10
S0607,Q10,4,10
S0608,Q1,7,10
S0608,Q2,2,10
S0608,Q3,1,10
S0608,Q4,5,10
S0608,Q5,4,10
S0608,Q6,4,10
S0608,Q7,7,10
S0608,Q8,0,10
S0608,Q9,3,10
S0608,Q10,4,10
S0609,Q1,5,10
S0609,Q2,5,10
S0609,Q3,8,10
S0609,Q4,7,10
S0609,Q5,4,10
S0609,Q6,5,10
S0609,Q7,5,10
S0609,Q8,5,10
S0609,Q9,3,10
S0609,Q10,2,10
S0610,Q1,2,10
S0610,Q2,1,10
S0610,Q3,5,10
S0610,Q4,0,10
S0610,Q5,2,10
S0610,Q6,6,10
S0610,Q7,7,10
S0610,Q8,5,10
S0610,Q9,4,10
S0610,Q10,8,10
S0611,Q1,9,10
S0611,Q2,7,10
S0611,Q3,3,10
S0611,Q4,4,10
S0611,Q5,0,10
S0611,Q6,6,10
S0611,Q7,8,10
S0611,Q8,7,10
S0611,Q9,5,10
S0611,Q10,1,10
S0612,Q1,7,10
S0612,Q2,5,10
S0612,Q3,6,10
S0612,Q4,0,10
S0612,Q5,4,10
S0612,Q6,8,10
S0612,Q7,7,10
S0612,Q8,8,10
S0612,Q9,6,10
S0612,Q10,6,10
S0613,Q1,3,10
S0613,Q2,1,10
S0613,Q3,5,10
S0613,Q4,0,10
S0613,Q5,3,10
S0613,Q6,2,10
S0613,Q7,3,10
S0613,Q8,3,10
S0613,Q9,7,10
S0613,Q10,0,10
S0614,Q1,1,10
S0614,Q2,1,10
S0614,Q3,9,10
S0614,Q4,5,10
S0614,Q5,2,10
S0614,Q6,7,10
S0614,Q7,2,10
S0614,Q8,3,10
S0614,Q9,6,10
S0614,Q10,8,10
S0615,Q1,2,10
S0615,Q2,3,10
S0615,Q3,6,10
S0615,Q4,4,10
S0615,Q5,3,10
S0615,Q6,4,10
S0615,Q7,5,10
S0615,Q8,9,10
S0615,Q9,4,10
S0615,Q10,8,10
S0616,Q1,2,10
S0616,Q2,7,10
S0616,Q3,5,10
S0616,Q4,6,10
S0616,Q5,8,10
S0616,Q6,0,10
S0616,Q7,2,10
S0616,Q8,2,10
S0616,Q9,4,10
S0616,Q10,8,10
S0617,Q1,4,10
S0617,Q2,3,10
S0617,Q3,3,10
S0617,Q4,1,10
S0617,Q5,9,10
S0617,Q6,4,10
S0617,Q7,3,10
S0617,Q8,3,10
S0617,Q9,6,10
S0617,Q10,3,10
S0618,Q1,4,10
S0618,Q2,2,10
S0618,Q3,7,10
S0618,Q4,2,10
S0618,Q5,4,10
S0618,Q6,6,10
S0618,Q7,1,10
S0618,Q8,7,10
S0618,Q9,3,10
S0618,Q10,6,10
S0619,Q1,5,10
S0619,Q2,5,10
S0619,Q3,2,10
S0619,Q4,2,10
S0619,Q5,5,10
S0619,Q6,6,10
S0619,Q7,1,10
S0619,Q8,8,10
S0619,Q9,3,10
S0619,Q10,1,10
S0620,Q1,5,10
S0620,Q2,4,10
S0620,Q3,6,10
S0620,Q4,7,10
S0620,Q5,5,10
S0620,Q6,7,10
S0620,Q7,9,10
S0620,Q8,2,10
S0620,Q9,5,10
S0620,Q10,2,10
S0621,Q1,5,10
S0621,Q2,6,10
S0621,Q3,6,10
S0621,Q4,5,10
S0621,Q5,7,10
S0621,Q6,3,10
S0621,Q7,8,10
S0621,Q8,6,10
S0621,Q9,6,10
S0621,Q10,5,10
S0622,Q1,1,10
S0622,Q2,4,10
S0622,Q3,0,10
S0622,Q4,5,10
S0622,Q5,7,10
S0622,Q6,4,10
S0622,Q7,6,10
S0622,Q8,4,10
S0622,Q9,3,10
S0622,Q10,7,10
S0623,Q1,5,10
S0623,Q2,1,10
S0623,Q3,2,10
S0623,Q4,6,10
S0623,Q5,8,10
S0623,Q6,4,10
S0623,Q7,3,10
S0623,Q8,0,10
S0623,Q9,3,10
S0623,Q10,5,10
S0624,Q1,2,10
S0624,Q2,2,10
S0624,Q3,5,10
S0624,Q4,3,10
S0624,Q5,2,10
S0624,Q6,3,10
S0624,Q7,7,10
S0624,Q8,2,10
S0624,Q9,0,10
S0624,Q10,3,10
S0625,Q1,7,10
S0625,Q2,9,10
S0625,Q3,0,10
S0625,Q4,3,10
S0625,Q5,3,10
S0625,Q6,8,10
S0625,Q7,3,10
S0625,Q8,6,10
S0625,Q9,5,10
S0625,Q10,2,10
S0626,Q1,8,10
S0626,Q2,2,10
S0626,Q3,2,10
S0626,Q4,0,10
S0626,Q5,6,10
S0626,Q6,7,10
S0626,Q7,8,10
S0626,Q8,4,10
S0626,Q9,3,10
S0626,Q10,2,10
S0627,Q1,2,10
S0627,Q2,8,10
S0627,Q3,5,10
S0627,Q4,2,10
S0627,Q5,2,10
S0627,Q6,1,10
S0627,Q7,1,10
S0627,Q8,6,10
S0627,Q9,1,10
S0627,Q10,8,10
S0628,Q1,2,10
S0628,Q2,4,10
S0628,Q3,6,10
S0628,Q4,4,10
S0628,Q5,3,10
S0628,Q6,7,10
S0628,Q7,8,10
S0628,Q8,3,10
S0628,Q9,2,10
S0628,Q10,5,10
S0629,Q1,3,10
S0629,Q2,7,10
S0629,Q3,2,10
S0629,Q4,6,10
S0629,Q5,1,10
S0629,Q6,4,10
S0629,Q7,4,10
S0629,Q8,2,10
S0629,Q9,5,10
S0629,Q10,8,10
S0630,Q1,0,10
S0630,Q2,6,10
S0630,Q3,2,10
S0630,Q4,5,10
S0630,Q5,3,10
S0630,Q6,2,10
S0630,Q7,5,10
S0630,Q8,3,10
S0630,Q9,8,10
S0630,Q10,7,10
S0631,Q1,6,10
S0631,Q2,3,10
S0631,Q3,1,10
S0631,Q4,1,10
S0631,Q5,4,10
S0631,Q6,1,10
S0631,Q7,6,10
S0631,Q8,4,10
S0631,Q9,9,10
S0631,Q10,5,10
S0632,Q1,4,10
S0632,Q2,2,10
S0632,Q3,7,10
S0632,Q4,4,10
S0632,Q5,8,10
S0632,Q6,3,10
S0632,Q7,6,10
S0632,Q8,6,10
S0632,Q9,5,10
S0632,Q10,8,10
S0633,Q1,2,10
S0633,Q2,7,10
S0633,Q3,5,10
S0633,Q4,1,10
S0633,Q5,6,10
S0633,Q6,6,10
S0633,Q7,7,10
S0633,Q8,3,10
S0633,Q9,2,10
S0633,Q10,1,10
S0634,Q1,7,10
S0634,Q2,3,10
S0634,Q3,3,10
S0634,Q4,8,10
S0634,Q5,2,10
S0634,Q6,1,10
S0634,Q7,1,10
S0634,Q8,3,10
S0634,Q9,3,10
S0634,Q10,3,10
S0635,Q1,8,10
S0635,Q2,3,10
S0635,Q3,3,10
S0635,Q4,3,10
S0635,Q5,4,10
S0635,Q6,4,10
S0635,Q7,2,10
S0635,Q8,8,10
S0635,Q9,1,10
S0635,Q10,4,10
S0636,Q1,5,10
S0636,Q2,2,10
S0636,Q3,8,10
S0636,Q4,1,10
S0636,Q5,2,10
S0636,Q6,2,10
S0636,Q7,5,10
S0636,Q8,5,10
S0636,Q9,6,10
S0636,Q10,4,10
S0637,Q1,3,10
S0637,Q2,1,10
S0637,Q3,4,10
S0637,Q4,4,10
S0637,Q5,1,10
S0637,Q6,3,10
S0637,Q7,2,10
S0637,Q8,6,10
S0637,Q9,4,10
S0637,Q10,8,10
S0638,Q1,5,10
S0638,Q2,5,10
S0638,Q3,9,10
S0638,Q4,2,10
S0638,Q5,7,10
S0638,Q6,5,10
S0638,Q7,3,10
S0638,Q8,1,10
S0638,Q9,7,10
S0638,Q10,4,10
S0639,Q1,1,10
S0639,Q2,2,10
S0639,Q3,7,10
S0639,Q4,0,10
S0639,Q5,2,10
S0639,Q6,9,10
S0639,Q7,7,10
S0639,Q8,8,10
S0639,Q9,2,10
S0639,Q10,3,10
S0640,Q1,5,10
S0640,Q2,2,10
S0640,Q3,4,10
S0640,Q4,3,10
S0640,Q5,2,10
S0640,Q6,2,10
S0640,Q7,9,10
S0640,Q8,2,10
S0640,Q9,5,10
S0640,Q10,7,10
S0641,Q1,6,10
S0641,Q2,6,10
S0641,Q3,6,10
S0641,Q4,5,10
S0641,Q5,7,10
S0641,Q6,5,10
S0641,Q7,8,10
S0641,Q8,6,10
S0641,Q9,6,10
S0641,Q10,6,10
S0642,Q1,9,10
S0642,Q2,7,10
S0642,Q3,5,10
S0642,Q4,7,10
S0642,Q5,2,10
S0642,Q6,4,10
S0642,Q7,5,10
S0642,Q8,2,10
S0642,Q9,4,10
S0642,Q10,6,10
S0643,Q1,6,10
S0643,Q2,5,10
S0643,Q3,4,10
S0643,Q4,2,10
S0643,Q5,6,10
S0643,Q6,4,10
S0643,Q7,4,10
S0643,Q8,8,10
S0643,Q9,8,10
S0643,Q10,6,10
S0644,Q1,2,10
S0644,Q2,8,10
S0644,Q3,8,10
S0644,Q4,2,10
S0644,Q5,0,10
S0644,Q6,4,10
S0644,Q7,7,10
S0644,Q8,4,10
S0644,Q9,5,10
S0644,Q10,6,10
S0645,Q1,7,10
S0645,Q2,6,10
S0645,Q3,4,10
S0645,Q4,4,10
S0645,Q5,3,10
S0645,Q6,5,10
S0645,Q7,6,10
S0645,Q8,6,10
S0645,Q9,2,10
S0645,Q10,5,10
S0646,Q1,1,10
S0646,Q2,6,10
S0646,Q3,2,10
S0646,Q4,4,10
S0646,Q5,1,10
S0646,Q6,3,10
S0646,Q7,8,10
S0646,Q8,4,10
S0646,Q9,5,10
S0646,Q10,8,10
S0647,Q1,2,10
S0647,Q2,2,10
S0647,Q3,3,10
S0647,Q4,8,10
S0647,Q5,2,10
S0647,Q6,5,10
S0647,Q7,5,10
S0647,Q8,5,10
S0647,Q9,3,10
S0647,Q10,5,10
S0648,Q1,7,10
S0648,Q2,6,10
S0648,Q3,1,10
S0648,Q4,5,10
S0648,Q5,3,10
S0648,Q6,5,10
S0648,Q7,3,10
S0648,Q8,4,10
S0648,Q9,9,10
S0648,Q10,6,10
S0649,Q1,5,10
S0649,Q2,6,10
S0649,Q3,7,10
S0649,Q4,1,10
S0649,Q5,3,10
S0649,Q6,6,10
S0649,Q7,0,10
S0649,Q8,6,10
S0649,Q9,2,10
S0649,Q10,7,10
S0650,Q1,6,10
S0650,Q2,4,10
S0650,Q3,4,10
S0650,Q4,0,10
S0650,Q5,6,10
S0650,Q6,5,10
S0650,Q7,3,10
S0650,Q8,5,10
S0650,Q9,6,10
S0650,Q10,4,10
S0651,Q1,6,10
S0651,Q2,5,10
S0651,Q3,7,10
S0651,Q4,7,10
S0651,Q5,7,10
S0651,Q6,6,10
S0651,Q7,6,10
S0651,Q8,8,10
S0651,Q9,2,10
S0651,Q10,2,10
S0652,Q1,6,10
S0652,Q2,6,10
S0652,Q3,6,10
S0652,Q4,2,10
S0652,Q5,3,10
S0652,Q6,6,10
S0652,Q7,2,10
S0652,Q8,3,10
S0652,Q9,8,10
S0652,Q10,3,10
S0653,Q1,6,10
S0653,Q2,6,10
S0653,Q3,8,10
S0653,Q4,5,10
S0653,Q5,2,10
S0653,Q6,3,10
S0653,Q7,1,10
S0653,Q8,1,10
S0653,Q9,8,10
S0653,Q10,5,10
S0654,Q1,4,10
S0654,Q2,4,10
S0654,Q3,1,10
S0654,Q4,0,10
S0654,Q5,5,10
S0654,Q6,4,10
S0654,Q7,8,10
S0654,Q8,2,10
S0654,Q9,5,10
S0654,Q10,6,10
S0655,Q1,9,10
S0655,Q2,2,10
S0655,Q3,9,10
S0655,Q4,5,10
S0655,Q5,5,10
S0655,Q6,7,10
S0655,Q7,5,10
S0655,Q8,8,10
S0655,Q9,7,10
S0655,Q10,6,10
S0656,Q1,5,10
S0656,Q2,1,10
S0656,Q3,4,10
S0656,Q4,2,10
S0656,Q5,3,10
S0656,Q6,4,10
S0656,Q7,8,10
S0656,Q8,6,10
S0656,Q9,9,10
S0656,Q10,3,10
S0657,Q1,7,10
S0657,Q2,3,10
S0657,Q3,5,10
S0657,Q4,4,10
S0657,Q5,5,10
S0657,Q6,5,10
S0657,Q7,4,10
S0657,Q8,7,10
S0657,Q9,2,10
S0657,Q10,5,10
S0658,Q1,0,10
S0658,Q2,5,10
S0658,Q3,1,10
S0658,Q4,4,10
S0658,Q5,9,10
S0658,Q6,4,10
S0658,Q7,7,10
S0658,Q8,5,10
S0658,Q9,3,10
S0658,Q10,6,10
S0659,Q1,6,10
S0659,Q2,1,10
S0659,Q3,2,10
S0659,Q4,2,10
S0659,Q5,3,10
S0659,Q6,7,10
S0659,Q7,8,10
S0659,Q8,5,10
S0659,Q9,1,10
S0659,Q10,8,10
S0660,Q1,8,10
S0660,Q2,5,10
S0660,Q3,9,10
S0660,Q4,3,10
S0660,Q5,4,10
S0660,Q6,2,10
S0660,Q7,3,10
S0660,Q8,1,10
S0660,Q9,4,10
S0660,Q10,1,10
S0661,Q1,2,10
S0661,Q2,3,10
S0661,Q3,6,10
S0661,Q4,6,10
S0661,Q5,2,10
S0661,Q6,2,10
S0661,Q7,3,10
S0661,Q8,6,10
S0661,Q9,9,10
S0661,Q10,1,10
S0662,Q1,7,10
S0662,Q2,9,10
S0662,Q3,6,10
S0662,Q4,0,10
S0662,Q5,6,10
S0662,Q6,0,10
S0662,Q7,2,10
S0662,Q8,7,10
S0662,Q9,6,10
S0662,Q10,6,10
S0663,Q1,8,10
S0663,Q2,3,10
S0663,Q3,4,10
S0663,Q4,7,10
S0663,Q5,6,10
S0663,Q6,9,10
S0663,Q7,6,10
S0663,Q8,1,10
S0663,Q9,1,10
S0663,Q10,2,10
S0664,Q1,1,10
S0664,Q2,4,10
S0664,Q3,2,10
S0664,Q4,6,10
S0664,Q5,2,10
S0664,Q6,2,10
S0664,Q7,8,10
S0664,Q8,5,10
S0664,Q9,1,10
S0664,Q10,0,10
S0665,Q1,8,10
S0665,Q2,0,10
S0665,Q3,7,10
S0665,Q4,2,10
S0665,Q5,5,10
S0665,Q6,6,10
S0665,Q7,8,10
S0665,Q8,8,10
S0665,Q9,9,10
S0665,Q10,5,10
S0666,Q1,9,10
S0666,Q2,6,10
S0666,Q3,5,10
S0666,Q4,6,10
S0666,Q5,9,10
S0666,Q6,9,10
S0666,Q7,8,10
S0666,Q8,9,10
S0666,Q9,2,10
S0666,Q10,8,10
S0667,Q1,1,10
S0667,Q2,4,10
S0667,Q3,2,10
S0667,Q4,8,10
S0667,Q5,3,10
S0667,Q6,5,10
S0667,Q7,3,10
S0667,Q8,3,10
S0667,Q9,9,10
S0667,Q10,7,10
S0668,Q1,1,10
S0668,Q2,3,10
S0668,Q3,7,10
S0668,Q4,9,10
S0668,Q5,2,10
S0668,Q6,5,10
S0668,Q7,9,10
S0668,Q8,1,10
S0668,Q9,5,10
S0668,Q10,2,10
S0669,Q1,0,10
S0669,Q2,6,10
S0669,Q3,4,10
S0669,Q4,2,10
S0669,Q5,2,10
S0669,Q6,4,10
S0669,Q7,5,10
S0669,Q8,9,10
S0669,Q9,7,10
S0669,Q10,6,10
S0670,Q1,5,10
S0670,Q2,2,10
S0670,Q3,2,10
S0670,Q4,5,10
S0670,Q5,7,10
S0670,Q6,9,10
S0670,Q7,1,10
S0670,Q8,7,10
S0670,Q9,2,10
S0670,Q10,6,10
S0671,Q1,7,10
S0671,Q2,3,10
S0671,Q3,5,10
S0671,Q4,1,10
S0671,Q5,3,10
S0671,Q6,3,10
S0671,Q7,7,10
S0671,Q8,4,10
S0671,Q9,8,10
S0671,Q10,5,10
S0672,Q1,7,10
S0672,Q2,6,10
S0672,Q3,5,10
S0672,Q4,2,10
S0672,Q5,7,10
S0672,Q6,3,10
S0672,Q7,1,10
S0672,Q8,4,10
S0672,Q9,3,10
S0672,Q10,8,10
S0673,Q1,5,10
S0673,Q2,5,10
S0673,Q3,3,10
S0673,Q4,3,10
S0673,Q5,4,10
S0673,Q6,6,10
S0673,Q7,1,10
S0673,Q8,4,10
S0673,Q9,1,10
S0673,Q10,4,10
S0674,Q1,1,10
S0674,Q2,6,10
S0674,Q3,8,10
S0674,Q4,0,10
S0674,Q5,3,10
S0674,Q6,1,10
S0674,Q7,4,10
S0674,Q8,1,10
S0674,Q9,5,10
S0674,Q10,6,10
S0675,Q1,6,10
S0675,Q2,4,10
S0675,Q3,5,10
S0675,Q4,3,10
S0675,Q5,6,10
S0675,Q6,1,10
S0675,Q7,9,10
S0675,Q8,6,10
S0675,Q9,4,10
S0675,Q10,0,10
S0676,Q1,6,10
S0676,Q2,7,10
S0676,Q3,1,10
S0676,Q4,2,10
S0676,Q5,8,10
S0676,Q6,6,10
S0676,Q7,2,10
S0676,Q8,2,10
S0676,Q9,6,10
S0676,Q10,6,10
S0677,Q1,4,10
S0677,Q2,0,10
S0677,Q3,6,10
S0677,Q4,4,10
S0677,Q5,6,10
S0677,Q6,3,10
S0677,Q7,4,10
S0677,Q8,4,10
S0677,Q9,5,10
S0677,Q10,0,10
S0678,Q1,1,10
S0678,Q2,9,10
S0678,Q3,3,10
S0678,Q4,7,10
S0678,Q5,3,10
S0678,Q6,6,10
S0678,Q7,3,10
S0678,Q8,7,10
S0678,Q9,3,10
S0678,Q10,6,10
S0679,Q1,3,10
S0679,Q2,4,10
S0679,Q3,6,10
S0679,Q4,1,10
S0679,Q5,0,10
S0679,Q6,0,10
S0679,Q7,1,10
S0679,Q8,7,10
S0679,Q9,3,10
S0679,Q10,2,10
S0680,Q1,6,10
S0680,Q2,8,10
S0680,Q3,2,10
S0680,Q4,5,10
S0680,Q5,3,10
S0680,Q6,2,10
S0680,Q7,8,10
S0680,Q8,4,10
S0680,Q9,9,10
S0680,Q10,3,10
S0681,Q1,6,10
S0681,Q2,8,10
S0681,Q3,7,10
S0681,Q4,5,10
S0681,Q5,6,10
S0681,Q6,5,10
S0681,Q7,2,10
S0681,Q8,6,10
S0681,Q9,9,10
S0681,Q10,4,10
S0682,Q1,1,10
S0682,Q2,7,10
S0682,Q3,0,10
S0682,Q4,6,10
S0682,Q5,7,10
S0682,Q6,5,10
S0682,Q7,5,10
S0682,Q8,4,10
S0682,Q9,7,10
S0682,Q10,8,10
S0683,Q1,3,10
S0683,Q2,1,10
S0683,Q3,6,10
S0683,Q4,7,10
S0683,Q5,4,10
S0683,Q6,7,10
S0683,Q7,4,10
S0683,Q8,3,10
S0683,Q9,4,10
S0683,Q10,8,10
S0684,Q1,6,10
S0684,Q2,3,10
S0684,Q3,4,10
S0684,Q4,6,10
S0684,Q5,2,10
S0684,Q6,1,10
S0684,Q7,7,10
S0684,Q8,8,10
S0684,Q9,6,10
S0684,Q10,2,10
S0685,Q1,5,10
S0685,Q2,8,10
S0685,Q3,0,10
S0685,Q4,8,10
S0685,Q5,4,10
S0685,Q6,2,10
S0685,Q7,6,10
S0685,Q8,2,10
S0685,Q9,9,10
S0685,Q10,4,10
S0686,Q1,5,10
S0686,Q2,2,10
S0686,Q3,7,10
S0686,Q4,1,10
S0686,Q5,2,10
S0686,Q6,8,10
S0686,Q7,7,10
S0686,Q8,7,10
S0686,Q9,0,10
S0686,Q10,5,10
S0687,Q1,3,10
S0687,Q2,1,10
S0687,Q3,7,10
S0687,Q4,3,10
S0687,Q5,6,10
S0687,Q6,2,10
S0687,Q7,5,10
S0687,Q8,7,10
S0687,Q9,5,10
S0687,Q10,5,10
S0688,Q1,8,10
S0688,Q2,8,10
S0688,Q3,3,10
S0688,Q4,6,10
S0688,Q5,3,10
S0688,Q6,5,10
S0688,Q7,7,10
S0688,Q8,0,10
S0688,Q9,5,10
S0688,Q10,6,10
S0689,Q1,3,10
S0689,Q2,8,10
S0689,Q3,6,10
S0689,Q4,1,10
S0689,Q5,8,10
S0689,Q6,8,10
S0689,Q7,7,10
S0689,Q8,3,10
S0689,Q9,0,10
S0689,Q10,8,10
S0690,Q1,7,10
S0690,Q2,2,10
S0690,Q3,5,10
S0690,Q4,4,10
S0690,Q5,4,10
S0690,Q6,1,10
S0690,Q7,4,10
S0690,Q8,1,10
S0690,Q9,8,10
S0690,Q10,5,10
S0691,Q1,4,10
S0691,Q2,6,10
S0691,Q3,7,10
S0691,Q4,6,10
S0691,Q5,6,10
S0691,Q6,0,10
S0691,Q7,5,10
S0691,Q8,1,10
S0691,Q9,3,10
S0691,Q10,2,10
S0692,Q1,4,10
S0692,Q2,2,10
S0692,Q3,2,10
S0692,Q4,2,10
S0692,Q5,9,10
S0692,Q6,5,10
S0692,Q7,3,10
S0692,Q8,4,10
S0692,Q9,4,10
S0692,Q10,3,10
S0693,Q1,2,10
S0693,Q2,5,10
S0693,Q3,9,10
S0693,Q4,2,10
S0693,Q5,6,10
S0693,Q6,5,10
S0693,Q7,6,10
S0693,Q8,7,10
S0693,Q9,3,10
S0693,Q10,7,10
S0694,Q1,8,10
S0694,Q2,6,10
S0694,Q3,0,10
S0694,Q4,3,10
S0694,Q5,2,10
S0694,Q6,1,10
S0694,Q7,6,10
S0694,Q8,4,10
S0694,Q9,5,10
S0694,Q10,9,10
S0695,Q1,2,10
S0695,Q2,2,10
S0695,Q3,1,10
S0695,Q4,4,10
S0695,Q5,3,10
S0695,Q6,2,10
S0695,Q7,5,10
S0695,Q8,1,10
S0695,Q9,5,10
S0695,Q10,2,10
S0696,Q1,3,10
S0696,Q2,4,10
S0696,Q3,4,10
S0696,Q4,4,10
S0696,Q5,8,10
S0696,Q6,9,10
S0696,Q7,6,10
S0696,Q8,7,10
S0696,Q9,7,10
S0696,Q10,8,10
S0697,Q1,4,10
S0697,Q2,8,10
S0697,Q3,5,10
S0697,Q4,1,10
S0697,Q5,4,10
S0697,Q6,4,10
S0697,Q7,8,10
S0697,Q8,5,10
S0697,Q9,6,10
S0697,Q10,5,10
S0698,Q1,2,10
S0698,Q2,0,10
S0698,Q3,6,10
S0698,Q4,6,10
S0698,Q5,1,10
S0698,Q6,4,10
S0698,Q7,6,10
S0698,Q8,6,10
S0698,Q9,2,10
S0698,Q10,7,10
S0699,Q1,2,10
S0699,Q2,8,10
S0699,Q3,9,10
S0699,Q4,9,10
S0699,Q5,7,10
S0699,Q6,9,10
S0699,Q7,7,10
S0699,Q8,2,10
